PC1,PC2,source,week
-6.327835182856452,-2.550598593837186,df10,9
21.707825118858384,-7.420413750944578,df10,9
1.1976406865054723,22.337925006002816,df10,9
-7.57520399186887,-7.665254854820666,df10,9
-3.7280606045521028,2.890655235742069,df10,9
-3.2851587212788673,5.418226191834932,df10,9
-4.416976650968688,0.6597061943076662,df10,9
-4.17479536293143,-9.57114382356655,df10,9
-5.764222073267461,-1.6494578449765365,df10,9
-4.8160003423704305,-3.666794307334422,df10,9
-3.4213728413564826,8.12378124705175,df10,9
-1.0558121182648657,-8.63687388509794,df10,9
53.90963215399689,-1.9105938275826648,df10,9
2.1997829977354284,2.8640921209014283,df10,9
18.934851179809666,-6.257319301642602,df10,9
-6.939362150543803,-3.9576435033662496,df10,9
-5.606788512884486,0.5849235258445283,df10,9
-4.321003498518253,-3.0484032399871515,df10,9
-4.493677490312648,-1.7241280201108184,df10,9
-7.122398073171165,-6.911000770090052,df10,9
-7.497074937059041,-8.721836324346723,df10,9
-4.326972986714342,-2.2157832270574507,df10,9
-5.776717159627009,-1.4697807072003763,df10,9
-7.071727746100726,-4.117777509985937,df10,9
-7.034513499809251,-7.144900093553336,df10,9
20.99638046495728,-6.066054207767689,df10,9
-6.907772821002121,-5.000235187069826,df10,9
-4.480078531200795,4.0562750086325465,df10,9
-3.3158693404848374,5.170146979724715,df10,9
-5.592521101427697,-2.749765172391966,df10,9
-4.421965187222048,3.9818001231494446,df10,9
9.579117571930157,-7.066085223527274,df10,9
-3.3264169568061988,4.969269447759599,df10,9
54.14593309291486,-0.8910161517475382,df10,9
79.11422434908114,18.22384091559621,df10,9
-3.282129161520476,7.570186965097324,df10,9
-7.493317113809947,-7.461284821629023,df10,9
-7.3581494704590575,-5.227052283597248,df10,9
-4.1086189676338325,4.824435230931359,df10,9
-1.7266430303425513,11.900103182395847,df10,9
-3.3051643791652414,7.093058096120915,df10,9
-4.646856730641177,2.444591105248685,df10,9
-4.771395974617333,-2.1342614727999183,df10,9
-4.307221669640719,1.9942214156512867,df10,9
41.826242753284646,-1.9873655544546944,df10,9
-4.845442953585818,-0.786939749902822,df10,9
-2.700894105016481,12.193994549750002,df10,9
65.06014242142028,-2.032929619067452,df10,9
-5.49256342147162,-2.3541347369129118,df10,9
-5.939880341839625,-3.3928124123949033,df10,9
-6.113226389007934,-2.5048257917856773,df10,9
-3.9425667060742926,6.5356695791051225,df10,9
-4.326374115806214,-1.7689653562542367,df10,9
-5.221304370572003,2.569712651919885,df10,9
-4.575132026168636,3.0610349342779757,df10,9
26.301224984455434,-4.1896803878283295,df10,9
-4.750656393983116,2.857170058489195,df10,9
-2.1055109456417043,8.774011910040224,df10,9
50.9748949734988,-2.474592215219376,df10,9
1.0914455354082495,18.70820003604418,df10,9
-2.5395729540740497,13.578307597923454,df10,9
49.62776500995532,-3.602066704693401,df10,9
-5.186814743397254,-3.835878341921308,df10,9
0.10894805954882812,-6.857863034011103,df10,9
-7.391962387225445,-6.278252608113528,df10,9
-6.9441549387790955,-5.9392433662448,df10,9
-5.897196420921049,-1.315963159042513,df10,9
-4.370037701791682,4.226679933480771,df10,9
-7.450185782493062,-7.117021673846089,df10,9
-5.448097671055863,-1.7460721892655267,df10,9
-7.435584307427005,-8.505873360915963,df10,9
-3.723864094790438,3.878864736693848,df10,9
-5.218926601233218,1.6775514544295302,df10,9
-3.6682646405200776,7.204464329510611,df10,9
-0.6090165019732229,17.839116996663222,df10,9
-3.0030097821936934,8.936401942185917,df10,9
-5.739412368891199,-6.045757604249351,df10,9
-5.520990403601697,-6.1495224366770485,df10,9
-6.156423824233315,-1.8490065748393152,df10,9
-2.9014460448783925,3.8245953502795667,df10,9
-4.240380606467277,2.0300731948920716,df10,9
-5.930893279059241,-1.0277854344184654,df10,9
-7.171325520929381,-8.102045108919754,df10,9
-4.439953639147086,3.5409237415561527,df10,9
-7.112624866818819,-6.654330551983621,df10,9
-5.93863399473358,-3.299234206701229,df10,9
-3.6145145257295836,7.548847831564877,df10,9
7.087201230215885,-5.924873997086419,df10,9
-3.1823079094858033,6.970841376193045,df10,9
-5.46026423119478,-8.465500468802793,df10,9
-7.268698218590776,-7.450613960295666,df10,9
-2.04269470481045,-7.76127834731192,df10,9
-2.15573235774349,-10.321477122289158,df10,9
-6.095893028898925,-5.545368942071367,df10,9
-3.3050075071326614,-6.612308580511999,df10,9
-7.231532643658583,-8.456460085220588,df10,9
-4.175055534158963,5.42044136523498,df10,9
-5.104693832439145,-0.23958647263679692,df10,9
-6.591534529243022,-5.245209807585581,df10,9
-4.22271035722453,2.6451356554842937,df10,9
-6.760683124512332,-7.3099568029899,df10,9
-5.862296556626688,-2.883419914994359,df10,9
-7.452395827976424,-6.452450094722743,df10,9
-3.243166072151625,6.854267956349672,df10,9
-6.111770790462581,-3.681222274419064,df10,9
-4.32995375590528,7.920520947876061,df10,9
-3.8802728394734953,3.931486050899435,df10,9
-4.465584375755572,-3.259553770428561,df10,9
-6.199288429064685,-3.27697030935564,df10,9
-2.8849014591164197,7.731669973017827,df10,9
-6.1661261606275515,-2.989822786550084,df10,9
-1.2057456554797883,11.495868938147655,df10,9
19.377815690578455,-7.005888803526499,df10,9
1.0483734884213929,18.516674849657818,df10,9
-7.391489133791259,-7.924339853354933,df10,9
-7.2028701573984995,-7.013129055742827,df10,9
60.37794400644865,3.8490325392969265,df10,9
-7.295771757855162,-6.943192221127113,df10,9
-4.0869218387842015,3.9193598292912255,df10,9
-3.6714318965852946,-4.758422155112211,df10,9
-7.159501150374027,-6.521304844365335,df10,9
-3.1715216011429836,6.53269314665799,df10,9
-2.6136326856777408,10.425827517419984,df10,9
-7.191987796980988,-7.611152350706765,df10,9
12.525602046558827,-7.429389386181113,df10,9
-5.0118243748202715,-2.0803265942652636,df10,9
35.36556203989448,-5.494465811495605,df10,9
-2.9502846142361974,10.02592594279881,df10,9
-6.310949015629716,-7.001753238007322,df10,9
-4.25498082249099,7.758395824582169,df10,9
-5.233841805283336,-2.9005854845135173,df10,9
25.001055884394617,-6.235437282798311,df10,9
-7.096409536523118,-7.171849608803126,df10,9
-3.068207380415451,-1.447080382106802,df10,9
-6.7815815331291045,-6.804760854837669,df10,9
-7.621066691419061,-8.888689128579804,df10,9
-5.3912479659903845,2.901240382774501,df10,9
-6.273955705938611,-6.688726541151194,df10,9
-7.1035165725091804,-7.087817995033048,df10,9
-5.5349097050591,-5.03173940825957,df10,9
76.66499982034134,1.2854056669418674,df10,9
35.39909529600413,-1.8346391879574901,df10,9
-7.205306808059518,-8.046589447483445,df10,9
-2.4463939191260393,4.630966903741681,df10,9
-7.75234038019253,-8.45384274347913,df10,9
-5.37070347901541,-0.09107993198093893,df10,9
-3.438340802528707,3.583608246205366,df10,9
0.14148763776847853,3.7395265476113684,df10,9
-6.104530081669119,-1.749607755153219,df10,9
-5.126508658849368,-7.566873843932342,df10,9
22.94477819243547,-6.748161173914623,df10,9
-4.066678359685291,0.5199093935927486,df10,9
71.16961930511101,-1.6080329201013037,df10,9
-0.7666967877389652,12.892831899250039,df10,9
-5.331097007946008,-7.8590654030494305,df10,9
-5.190013486608248,0.7200140881511435,df10,9
-4.305652249559314,3.0723222791105296,df10,9
-5.922680155269084,-0.5726623500955371,df10,9
-6.86771851031119,-4.878682634497007,df10,9
-7.900010521721126,-9.011179979943527,df10,9
-6.567688032054543,-3.544480403068835,df10,9
-4.128992679411762,6.150202026352301,df10,9
-4.991372706289095,2.3775459895564017,df10,9
-4.308835813189602,6.0434684248830655,df10,9
26.603812627657465,-6.186558622285484,df10,9
-4.893459797058803,-2.3012015747728998,df10,9
-4.9514139232525025,0.6659700902335777,df10,9
-2.7101222552200945,-5.933022778988217,df10,9
-7.7493714901549,-9.08617592786418,df10,9
-3.1337100812630245,5.578071707134827,df10,9
-1.9357345266397161,11.694059109817978,df10,9
-2.5920838184082613,11.239175012432426,df10,9
-0.5140460985309259,7.492589077502358,df10,9
-2.4757293426751548,6.425177179385124,df10,9
-6.65734184922516,-5.115135999096202,df10,9
-7.145328119908677,-6.895154656195626,df10,9
-5.978065254129532,-1.3088406228052727,df10,9
-5.3235313375725815,0.8130533919833463,df10,9
-5.823957085895003,0.12235853541170316,df10,9
-2.2928860303873484,-9.377159110606035,df10,9
-1.6558278955144818,13.519236847792808,df10,9
-3.592518313985833,3.4474790820749357,df10,9
-6.406649601842921,-6.846740244602855,df10,9
-6.298292171932938,-4.303658455472264,df10,9
-5.896973787344876,-7.877121353130127,df10,9
-3.2744125054038338,9.66851636438348,df10,9
20.035589248696134,-7.117409721380364,df10,9
-4.268556454094805,5.117969652385256,df10,9
33.91088782204299,-5.252377528558584,df10,9
-6.990018597777261,-6.302261791409516,df10,9
-4.250144181396071,6.074381765293888,df10,9
-3.839650468088631,4.695764892490556,df10,9
-5.340036622588761,-4.110311054858859,df10,9
-3.9954608427101928,4.14326221279739,df10,9
-6.090805886509811,-3.4594073553723996,df10,9
-5.515537532485474,-0.006868011983833557,df10,9
-4.005148561965752,7.623285401463182,df10,9
-4.1850118787916495,1.8207527573776823,df10,9
-3.462068216661257,6.557217578143289,df10,9
38.81262465095266,-2.263088911643373,df10,9
-6.659463368251607,-6.703955368090632,df10,9
-6.753197592699167,-7.222170635212422,df10,9
-3.8101818362896065,0.3657688151394828,df10,9
-1.0627606429231844,12.451399865688359,df10,9
-1.1593703869302616,14.055047890046898,df10,9
-2.017488997399676,13.488787367910517,df10,9
0.9302389099697329,-9.320096904455731,df10,9
-4.93782494806702,-1.0982789129156294,df10,9
-6.385540842893956,-3.924541918217399,df10,9
-6.0545551304343235,-3.989568465141811,df10,9
-2.7476516266542936,5.3523173787702145,df10,9
-3.3025055840207806,8.929383719148774,df10,9
-4.235907389600059,-1.9302285495162026,df10,9
-5.154563613710055,1.7053689562956649,df10,9
-1.1408007208618998,12.47538271862249,df10,9
-6.406588171567705,-2.8222852206767755,df10,9
-4.174684210307799,4.689148790110761,df10,9
66.30434056701246,4.308082264941242,df10,9
-2.7369075063082335,-10.326642710555035,df10,9
-1.471313363375242,11.03304429722788,df10,9
-2.397387755834431,5.30394253973501,df10,9
-7.208095247920708,-5.953056231355181,df10,9
-5.39799805051464,-2.6527865177431953,df10,9
-0.44623015494213414,10.500105385104112,df10,9
-3.187125897090066,4.151461216742401,df10,9
-6.357748973254611,-1.5629727479933975,df10,9
-7.713057768251359,-9.010469834596938,df10,9
27.51395970894963,-6.680071308143505,df10,9
-5.3769343083601475,0.7411114418328602,df10,9
-4.149312913980616,-9.081004711875178,df10,9
-3.862790582722757,5.719728730084375,df10,9
-5.369471404568439,1.0118837561912501,df10,9
-4.4696168025349525,-1.4559316761314824,df10,9
-7.259702493963341,-7.643489306300968,df10,9
-4.778692257847151,1.2677442583001,df10,9
-3.107686502464469,7.874677923803277,df10,9
-5.971902250439353,0.2610837469858632,df10,9
29.181892134155017,-7.716560697749749,df10,9
77.55723207425031,-0.3502570426162304,df10,9
-2.5324909717326918,4.406377347505818,df10,9
-1.7745556313392679,12.11912850640742,df10,9
-3.9501274695599626,3.850606091662612,df10,9
-5.279023594209295,-8.038494712979743,df10,9
-6.924187887678226,-6.524945863509122,df10,9
-4.2929384932667825,-6.042278511847274,df10,9
-5.934189362194411,-2.621368149937002,df10,9
-5.721220894436445,-4.541188421943841,df10,9
-3.4520598279741677,2.464319013857499,df10,9
-0.9661877855901911,17.00097539315883,df10,9
-7.2932536317020595,-7.57949871863383,df10,9
-3.2243243583967525,8.393877193651894,df10,9
-3.792022310581577,4.514916390048175,df10,9
-6.65155437568885,-4.711659393484504,df10,9
32.20417293406621,-5.307694761733649,df10,9
1.136112336096632,22.235132860215963,df10,9
-5.360848034805572,3.1635364400739836,df10,9
-4.200154326392483,4.335356990603567,df10,9
-1.9372530132546764,13.79474400697019,df10,9
78.46992883233176,2.087671891497365,df10,9
-6.791193595579246,-7.296539948030253,df10,9
-4.73540223247215,2.505799373576169,df10,9
-6.166955332551053,-1.1986411961332148,df10,9
-7.1390446233642715,-6.658191918267239,df10,9
-2.1368944317536736,6.850977390417178,df10,9
-6.758594013317567,-5.350671466015251,df10,9
-6.2529470942460454,-1.6071570379268987,df10,9
-4.734796064660472,-1.9453605258850881,df10,9
56.15845205859135,-2.9509886395051264,df10,9
-3.4452924657792794,5.208035363899169,df10,9
-1.669890743686667,10.1659564695816,df10,9
-3.9533891308093394,8.664954176704729,df10,9
-3.3899498885624375,8.124696951947257,df10,9
14.728452980020151,-8.104763720185447,df10,9
-5.107679077118303,2.737294780918432,df10,9
-5.971520812772723,-1.1686921338703946,df10,9
-5.313271291757862,-0.9802620229088942,df10,9
-3.7409159204795674,7.759755468283465,df10,9
-1.3274607316855063,13.160976739729911,df10,9
-3.5242017266697,5.523583942042746,df10,9
-5.009341715258144,-2.142472446918812,df10,9
-5.867679927013943,-6.561653998768305,df10,9
-1.7720427278371926,14.627280742473362,df10,9
-0.9382890167144087,10.63068078777141,df10,9
-6.085448142021399,-6.611946850866853,df10,9
-5.032825122397908,0.7163010308967607,df10,9
-1.6505108996382014,15.504807496859923,df10,9
-5.08612208483091,-2.7918514170426185,df10,9
-2.719300590033924,11.180556762703267,df10,9
-3.5021903369129572,0.46218709183768825,df10,9
-1.6497821798941967,8.391103206932314,df10,9
-5.465839511554042,-0.11002731027294224,df10,9
-3.6921215033304113,4.386614802920232,df10,9
-7.434754436866221,-5.8810653411296965,df10,9
-5.007908637756827,2.0634390150409305,df10,9
81.77945834237963,-0.6366278916754762,df10,9
-5.988317524071548,-1.5218891700696937,df10,9
-3.959753249099703,3.504164304018156,df10,9
-5.666741483207185,-3.64286127537659,df10,9
-2.4904410368508496,-4.508324032466295,df10,9
-1.589158489968763,12.548420045621123,df10,9
-5.513712309814798,3.784150252746257,df10,9
-5.822363913058495,-8.272056612105924,df10,9
-5.533769601802143,0.8644007787739907,df10,9
73.39261434064962,-1.0086873454778011,df10,9
30.97117583783382,-5.469068471069863,df10,9
-5.88600972690784,-4.254194457916417,df10,9
-1.7138053538180604,10.85945975012488,df10,9
-7.031982409949021,-6.614768598152046,df10,9
-4.397249318070599,4.175211481535872,df10,9
-3.1600309810971154,0.8738648380835993,df10,9
-2.937616464288861,7.134932551229726,df10,9
-5.852161842835351,-4.202913876026433,df10,9
-6.388149231833375,-3.8758784254506695,df10,9
-2.2757092350579935,1.3824333129653632,df10,9
-2.276713165471005,-9.481305369996631,df10,9
-5.832406679225555,-1.1757270315604151,df10,9
-6.5712147194995705,-5.6356539542491335,df10,9
-2.712142270509365,11.620226195604435,df10,9
-7.039983481792162,-5.172302353866001,df10,9
-4.552049381039985,0.47079882510617893,df10,9
-3.620536637240576,5.383685178691917,df10,9
-3.870518130643878,5.381325391092403,df10,9
-3.4820039642310094,4.168271541733039,df10,9
-3.352073117949595,9.902282880535658,df10,9
-2.696345639708109,7.016853458066347,df10,9
-4.775462252520059,0.9021860325864497,df10,9
57.55483386612188,-3.2005192451623516,df10,9
-4.022287054622919,1.3817711061734888,df10,9
-3.609637970540144,3.763861507677678,df10,9
-2.108852320808097,11.154873955823444,df10,9
-1.2065128803061609,9.000350222795316,df10,9
43.93259218342621,-4.292548862637589,df10,9
-3.0725329308165428,10.778649814026398,df10,9
-5.885802885035563,-2.0407206384774392,df10,9
-4.672607261609188,3.525675646708424,df10,9
-7.110841996428515,-6.458946419037492,df10,9
-4.109419470191889,3.3902794896758546,df10,9
-5.932603224309325,-3.4391576851595618,df10,9
-4.433011719455912,3.8225240549174995,df10,9
-2.950689846341399,4.258006938939284,df10,9
-1.4654882059709218,13.185462940726357,df10,9
24.174497516383852,-4.91367034082638,df10,9
-4.975884210416916,1.554951514877548,df10,9
-6.902344679411362,-4.2179396467062,df10,9
-4.722931770565298,3.2046144332445037,df10,9
-1.7487894673622821,11.314963864364037,df10,9
-7.537966558303102,-8.40637227829328,df10,9
-6.25656446482649,-1.5942305898015223,df10,9
-5.697400448884711,-2.1562959528377785,df10,9
-3.0829006284899267,7.235479971838205,df10,9
-4.7803280348380826,1.7966021248456991,df10,9
-4.312408485843865,4.085428277368724,df10,9
-6.451551682893842,-4.9212134724160945,df10,9
-2.568959117102578,12.532380984271578,df10,9
13.137122934359278,-8.054784725695862,df10,9
-7.341297081950604,-7.681626326045724,df10,9
-1.6177892220651011,7.438933776409538,df10,9
-7.097947097475245,-4.406454801883947,df10,9
-2.086767855089257,3.970699605703368,df10,9
-2.213360800425069,0.1779901499376902,df10,9
-6.501895568910616,-6.269973325393075,df10,9
-2.3645082067063607,7.680044051373312,df10,9
-3.7481787101693875,8.475417078067524,df10,9
-3.7080154762910813,5.688128661956824,df10,9
-4.059681843442237,8.46520053348201,df10,9
-1.2245925655839967,17.503365523763335,df10,9
-6.636401208957515,-5.227038796152231,df10,9
-4.286726108214001,2.147851574387995,df10,9
-3.5066091663972725,7.017216651550698,df10,9
-0.9587095659835527,15.69839778769098,df10,9
-4.906578895228491,2.444410158120451,df10,9
-4.912061522788984,-7.8733943571620335,df10,9
-4.247310024044426,4.290393040190929,df10,9
-3.0403115966807643,9.20131831380836,df10,9
-4.041369987078067,2.706349880030393,df10,9
-7.243290223401522,-6.931426269907796,df10,9
-4.480444104008473,6.123571221593326,df10,9
0.25582609748334156,17.424675549432443,df10,9
-4.679657006976487,-0.5304374127819944,df10,9
-5.938715262897487,-3.3996822361941277,df10,9
-3.7388916420523493,5.638755765756091,df10,9
-5.736050158398106,-0.06395836992432688,df10,9
-2.6068826663073206,-8.64811052175942,df10,9
-1.1116897191997241,15.028400871794583,df10,9
-7.565783847053902,-7.805871066069477,df10,9
-7.666710763487897,-7.493201005007201,df10,9
-2.1565652444151433,11.085280402674973,df10,9
-6.125377168797382,-1.9135377999023178,df10,9
-3.5263706960548817,-6.972546039994388,df10,9
-2.0679959564856136,-5.255460094351998,df10,9
-1.0768930203585763,6.386774284689154,df10,9
-3.91314104361585,3.6929142210567254,df10,9
-1.293121135395226,12.085374917885588,df10,9
60.07383738877899,-6.780008919430873,df10,9
-5.599831954933251,-0.6646102127635416,df10,9
-2.7492044808925575,7.742689941147481,df10,9
-1.7670768199561064,11.498488830606469,df10,9
-4.242300581447508,-0.6261354235749647,df10,9
-4.1461437718001255,6.377604679090072,df10,9
-2.875468330006492,1.6159214583918318,df10,9
-3.2643145311247577,-7.549502573523157,df10,9
-5.819176958605403,-5.678023737396546,df10,9
-6.322585280408817,-0.3865305692607982,df10,9
-1.1438037646272925,17.924354970746,df10,9
-2.3902271095414758,12.049631539411001,df10,9
-5.293041478359952,-0.39523887804329916,df10,9
-7.5096160212882666,-7.934155862728691,df10,9
-3.4741548361883443,10.460403455132642,df10,9
-3.6838248692919024,6.037600136111825,df10,9
-5.607668460237559,3.4650086588118483,df10,9
-3.743472083761401,6.1234761744670445,df10,9
-5.761294357369839,-2.0936358348263515,df10,9
-1.5049286865614027,8.25280008932291,df10,9
-3.4322977490519486,4.920512544085291,df10,9
-2.2005149625892444,9.735686635222192,df10,9
-5.167317602178897,-8.724778354180748,df10,9
-3.7720228093444645,5.715450328965312,df10,9
-4.191046754503885,-9.615821356847437,df10,9
-6.267153338379951,-2.88136774311066,df10,9
-7.145079458105487,-6.931039632764759,df10,9
-3.835501603953889,1.2690068824965832,df10,9
71.14223876786244,0.08993232384810423,df10,9
-0.2629426884313075,15.87196381018875,df10,9
-5.714647576375636,-1.650066136580514,df10,9
-4.65974609223235,-1.259677871500454,df10,9
-7.41675287288649,-7.370227913423285,df10,9
-2.051256660891754,9.10927363306036,df10,9
-5.1493710131015025,2.29938529999255,df10,9
0.41252433401056215,14.25491109876582,df10,9
-3.576477430994438,3.606509480111185,df10,9
-2.6967439285002626,11.991294075376732,df10,9
-5.137723252360021,-0.27332606042355867,df10,9
-0.9186763189432003,13.144031273092358,df10,9
-3.6645773744524495,2.0882486878482878,df10,9
-1.9468875036492554,9.933251742753445,df10,9
-2.46897767951319,9.767103838650609,df10,9
-0.6406947032256739,20.692312461384684,df10,9
-3.853572985792521,2.3514858272726027,df10,9
-6.167620969322557,-3.553752901277723,df10,9
-4.918941364480608,-6.122625080276805,df10,9
-4.050645416355636,-6.661724928395078,df10,9
-1.442355149914485,8.350536873950817,df10,9
-3.0056206695890206,5.996705919082979,df10,9
-2.3519897630832673,2.1253655938179237,df10,9
-3.0559429185801203,9.668264315697648,df10,9
2.4751207101504025,16.63838871420448,df10,9
-4.027376617406877,-0.04511904400240134,df10,9
-6.27187345276199,-2.9799535802780346,df10,9
-3.7277416284636704,6.428889199044099,df10,9
-2.7744431915700813,7.1105798266797295,df10,9
1.6229503935618392,15.349191376263269,df10,9
-7.14512996179194,-8.943852880720867,df10,9
-5.128144153091705,3.625546676928411,df10,9
-3.5964085124295893,6.950421506229217,df10,9
-2.118434737932252,8.212610057393448,df10,9
-6.747757768732622,-7.809955053603545,df10,9
-7.196835911762661,-7.010248694175396,df10,9
-7.7635789177160275,-8.32419213674281,df10,9
-1.8166286586068525,9.145930888594235,df10,9
-4.79269007292514,0.9017892570484992,df10,9
-2.9802712471729063,12.77668072797525,df10,9
-4.985505398742945,3.999937471993679,df10,9
-7.246490762362236,-7.442688989450175,df10,9
-2.278679601579506,6.0116027298236645,df10,9
-5.695747124354491,-9.060219374705715,df10,9
-1.5774239856863288,-8.94871413570531,df10,9
0.23321082627181286,15.639251983023652,df10,9
-4.585457667639022,-1.3189054566751746,df10,9
-7.099131564067765,-7.163294393516114,df10,9
0.08424510444961168,16.09743954744142,df10,9
-5.6146548773624065,-7.546666476063798,df10,9
-6.2902193146695184,-5.469582889668736,df10,9
-4.2090581272662355,5.733050958613964,df10,9
-3.9368437847039828,4.598483241678791,df10,9
68.22551137372423,-2.3518286853448536,df10,9
-3.1069870748511685,7.5274043391046055,df10,9
-4.713648935311046,1.0671822692109443,df10,9
-3.2302343291342988,9.723842956800748,df10,9
-2.823045371710278,5.79478219889653,df10,9
-6.281924154183527,-2.025559967722868,df10,9
-2.498533398430621,7.587591392343391,df10,9
19.513888682691565,-8.813202043615233,df10,9
-3.473764550085338,-9.461553667135961,df10,9
-6.474162861363219,-6.689194462496917,df10,9
-3.4968460508604537,3.6763335897205036,df10,9
-6.118596633830223,-0.5860480862061034,df10,9
-6.479725112530599,-4.527959658333367,df10,9
-5.130536803408172,2.083039888455935,df10,9
-3.588675960669103,5.993455747192121,df10,9
-3.3928273559376376,7.908708832478798,df10,9
-3.874050981016859,6.528219656151732,df10,9
-2.6022229548912614,-6.471285643048872,df10,9
-6.6881886493295495,-4.433084504445301,df10,9
-7.46071836588893,-7.185195639850715,df10,9
-7.537018007625807,-7.65233237871417,df10,9
-2.9896981233862054,8.981639241857039,df10,9
-4.960507123573722,1.274994078901053,df10,9
-4.225444317829767,4.260020053982962,df10,9
-7.603376745507479,-8.279138587214675,df10,9
-3.376775167528363,-7.592120995806296,df10,9
-7.066646671661091,-7.383715337816615,df10,9
-3.486350428535485,6.865126127702625,df10,9
-6.017378545600224,0.27212208603453714,df10,9
-3.346672742143277,4.993539530906009,df10,9
-1.0254997318798373,13.97072551555107,df10,9
7.634768723131791,-8.976669518421184,df10,9
-0.9046476167750456,14.76367713891023,df10,9
-3.98012487862973,3.9521449444121557,df10,9
-6.202256650832133,-4.354499912973966,df10,9
-4.980719199146716,1.4883364365127174,df10,9
-1.9569240500958798,10.61053762596691,df10,9
-2.0504457113315935,10.887618962728943,df10,9
-7.191833195652757,-5.7845132956405525,df10,9
-6.278493431671719,-3.442310331308634,df10,9
-5.5348002316450104,-1.1130157017672018,df10,9
-7.633000215689447,-8.429975333061975,df10,9
-6.53337183332292,-6.484179385991149,df10,9
-0.9681491212636975,10.52996707766064,df10,9
-5.9921131682450435,-2.109077292276602,df10,9
1.7166711884847556,26.308528920153186,df10,9
-2.2388183262556853,12.091281330171816,df10,9
-4.831120812038319,-5.734452588656227,df10,9
-6.968020470523228,-5.663634464577844,df10,9
-5.243255451413589,-1.2796334733793933,df10,9
-5.5192303945532455,-2.4321245946164005,df10,9
-6.787436214399991,-4.701732100904708,df10,9
-2.9793439393289884,7.309197502039406,df10,9
-4.22219194282188,3.533306840404742,df10,9
-7.067732487194076,-4.6304752946227365,df10,9
58.05391030761307,-2.268960157586313,df10,9
-4.0576034693668515,-7.672557681954106,df10,9
26.104333998160914,-4.963841306833546,df10,9
-6.994274503495378,-5.558441086845575,df10,9
-3.3205816513895043,3.437127570429483,df10,9
-6.682971782323217,-6.324105018612604,df10,9
-4.248464357210518,3.8967435547222644,df10,9
-4.278424831195377,3.6385500488447358,df10,9
-2.8559097340228514,7.121814761470435,df10,9
-7.708536466572919,-8.751422522962795,df10,9
6.074079699531219,-8.522452886653513,df10,9
-5.623259733424357,1.2301051811551549,df10,9
-2.934624220604284,10.71048768944919,df10,9
-4.07769587769288,4.981173982664531,df10,9
-3.873966997234982,3.960840631020932,df10,9
-7.255261693085756,-6.873678446000544,df10,9
-4.77188681505399,1.6033459995637382,df10,9
-2.0156893018806294,11.897583284582007,df10,9
-0.35808169778464866,16.18639329335247,df10,9
-2.334657270902236,9.093370624032048,df10,9
-4.039358498858878,5.611030782525583,df10,9
-4.770193196964804,4.885225553825849,df10,9
-6.0374180018002885,-2.561550292086128,df10,9
-3.319806591006561,5.277505526545074,df10,9
-6.475363976154959,-4.34864212823875,df10,9
-2.54771360741969,7.254316662966183,df10,9
-5.9812869969639415,-2.82796887171478,df10,9
7.493647115701768,-7.993232971751128,df10,9
-5.511159079904937,0.03251406436925289,df10,9
-6.067451963739229,-5.987157953945856,df10,9
5.337716375766041,-9.593526980221478,df10,9
-4.084871063382386,0.11067089222645582,df10,9
0.30230022891591496,16.83117164906215,df10,9
-2.246561996038925,9.559296948756014,df10,9
-6.9606556745045705,-6.5896633278820005,df10,9
-4.404444717940351,-1.1487635869421677,df10,9
-6.588263388350899,-5.511878603720309,df10,9
-3.8929269314958472,6.777137380465047,df10,9
-4.427482956040485,-3.1071203894490176,df10,9
-3.279158662331702,3.3290075384042614,df10,9
-3.862332758965004,7.992487942761759,df10,9
-7.61923586771607,-7.838322321776041,df10,9
-2.835569738583013,0.12333227398895233,df10,9
-2.0532543612705547,10.412438467410087,df10,9
-2.9734196289524193,2.904122296468009,df10,9
-3.61271258268003,4.0782782345887,df10,9
14.739740942015665,-5.1551480891425925,df10,9
-5.534198762000402,-0.5114580974412786,df10,9
-2.814747475606445,9.958025209839795,df10,9
-5.7541629222919015,-0.7885012311359417,df10,9
3.163743344279179,-8.388368275700557,df10,9
-6.9636393147224585,-6.2955775790462,df10,9
-5.651205395789064,-1.5688585298182456,df10,9
-6.12854952883146,-5.137344316158346,df10,9
-4.722613435209543,0.7523567771274056,df10,9
-7.558821302983121,-7.865466107784697,df10,9
-3.89439594108216,1.00104684961515,df10,9
3.768007208198618,-8.479406233210447,df10,9
-0.964293436745227,11.672520331901836,df10,9
-4.44931020059889,3.2180915761356186,df10,9
-3.304700429523044,-0.5090004898596058,df10,9
-5.2107625210996655,0.06469432230233658,df10,9
-4.841232188407438,-0.9461885180070909,df10,9
-6.882215671573274,-5.600017328047233,df10,9
-4.501658413981346,-0.9287608623507198,df10,9
-5.289575468640293,-5.9192161110152215,df10,9
-7.25346175236145,-8.977300325847121,df10,9
-3.4552580444153325,-0.09337094036396938,df10,9
-3.074135693454462,6.505501080676535,df10,9
-3.3490724173633755,4.719892679029868,df10,9
-6.492827598732628,-3.0131712803479687,df10,9
-3.830423103062183,-1.8178116856090647,df10,9
-5.152001484541194,-0.83060073260856,df10,9
-5.902371437371087,-5.771442840217666,df10,9
-5.433887810128936,-0.39699172136010713,df10,9
-2.5799733022585127,3.797713106014569,df10,9
-3.0195495778735064,7.228535942531539,df10,9
-7.096651555014872,-4.621364079980075,df10,9
-3.63794048710926,11.903343400439429,df10,9
